Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RP","Pesticides Use","368","Iraq","5157","Agricultural Use","1314","Insecticides - Biopesticides","1999","1999","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","368","Iraq","5157","Agricultural Use","1314","Insecticides - Biopesticides","2000","2000","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","372","Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","1996","1996","t","1","A","Official figure","Official figure"
"RP","Pesticides Use","372","Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","1997","1997","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","372","Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2007","2007","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","372","Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2014","2014","t","0.02","A","Official figure","Official figure"
"RP","Pesticides Use","372","Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2016","2016","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","372","Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2017","2017","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","372","Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2018","2018","t","0.08","A","Official figure","Official figure"
"RP","Pesticides Use","372","Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2019","2019","t","0.08","A","Official figure","Official figure"
"RP","Pesticides Use","376","Israel","5157","Agricultural Use","1314","Insecticides - Biopesticides","2008","2008","t","292.7","A","Official figure","Official figure"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1314","Insecticides - Biopesticides","1998","1998","t","1","A","Official figure","Official figure"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1314","Insecticides - Biopesticides","1999","1999","t","39","A","Official figure","Official figure"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1314","Insecticides - Biopesticides","2000","2000","t","19","A","Official figure","Official figure"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1314","Insecticides - Biopesticides","2001","2001","t","10","A","Official figure","Official figure"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1314","Insecticides - Biopesticides","2002","2002","t","19","A","Official figure","Official figure"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1314","Insecticides - Biopesticides","2003","2003","t","20","A","Official figure","Official figure"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1314","Insecticides - Biopesticides","2004","2004","t","16","A","Official figure","Official figure"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1314","Insecticides - Biopesticides","2005","2005","t","18","A","Official figure","Official figure"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1314","Insecticides - Biopesticides","2006","2006","t","18","A","Official figure","Official figure"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1314","Insecticides - Biopesticides","2007","2007","t","20","A","Official figure","Official figure"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1314","Insecticides - Biopesticides","2008","2008","t","26","A","Official figure","Official figure"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1314","Insecticides - Biopesticides","2009","2009","t","29","A","Official figure","Official figure"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1314","Insecticides - Biopesticides","2010","2010","t","91","A","Official figure","Official figure"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1314","Insecticides - Biopesticides","2011","2011","t","32","A","Official figure","Official figure"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1314","Insecticides - Biopesticides","2012","2012","t","29","A","Official figure","Official figure"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1314","Insecticides - Biopesticides","2013","2013","t","24","A","Official figure","Official figure"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1314","Insecticides - Biopesticides","2014","2014","t","39","A","Official figure","Official figure"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1314","Insecticides - Biopesticides","2015","2015","t","50","A","Official figure","Official figure"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1314","Insecticides - Biopesticides","2016","2016","t","117","A","Official figure","Official figure"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1314","Insecticides - Biopesticides","2017","2017","t","56","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1314","Insecticides - Biopesticides","2018","2018","t","59","A","Official figure","Official figure"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1314","Insecticides - Biopesticides","2019","2019","t","0.38","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1314","Insecticides - Biopesticides","2020","2020","t","55","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1314","Insecticides - Biopesticides","2021","2021","t","64","A","Official figure","Official figure"
"RP","Pesticides Use","400","Jordan","5157","Agricultural Use","1314","Insecticides - Biopesticides","1993","1993","t","2","A","Official figure","Official figure"
"RP","Pesticides Use","400","Jordan","5157","Agricultural Use","1314","Insecticides - Biopesticides","1996","1996","t","1","A","Official figure","Official figure"
"RP","Pesticides Use","398","Kazakhstan","5157","Agricultural Use","1314","Insecticides - Biopesticides","1994","1994","t","14","A","Official figure","Official figure"
"RP","Pesticides Use","398","Kazakhstan","5157","Agricultural Use","1314","Insecticides - Biopesticides","1995","1995","t","3","A","Official figure","Official figure"
"RP","Pesticides Use","398","Kazakhstan","5157","Agricultural Use","1314","Insecticides - Biopesticides","1996","1996","t","23","A","Official figure","Official figure"
"RP","Pesticides Use","398","Kazakhstan","5157","Agricultural Use","1314","Insecticides - Biopesticides","1997","1997","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","417","Kyrgyzstan","5157","Agricultural Use","1314","Insecticides - Biopesticides","1992","1992","t","5","A","Official figure","Official figure"
"RP","Pesticides Use","418","Lao People's Democratic Republic","5157","Agricultural Use","1314","Insecticides - Biopesticides","2009","2009","t","0.01","A","Official figure","Official figure"
"RP","Pesticides Use","418","Lao People's Democratic Republic","5157","Agricultural Use","1314","Insecticides - Biopesticides","2012","2012","t","0.13","A","Official figure","Official figure"
"RP","Pesticides Use","418","Lao People's Democratic Republic","5157","Agricultural Use","1314","Insecticides - Biopesticides","2013","2013","t","0.09","A","Official figure","Official figure"
"RP","Pesticides Use","418","Lao People's Democratic Republic","5157","Agricultural Use","1314","Insecticides - Biopesticides","2014","2014","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1314","Insecticides - Biopesticides","1992","1992","t","1","A","Official figure","Official figure"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2005","2005","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2006","2006","t","0.01","A","Official figure","Official figure"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2007","2007","t","0.01","A","Official figure","Official figure"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2008","2008","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2009","2009","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2010","2010","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2011","2011","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2012","2012","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","440","Lithuania","5157","Agricultural Use","1314","Insecticides - Biopesticides","1992","1992","t","2","A","Official figure","Official figure"
"RP","Pesticides Use","440","Lithuania","5157","Agricultural Use","1314","Insecticides - Biopesticides","1993","1993","t","1","A","Official figure","Official figure"
"RP","Pesticides Use","440","Lithuania","5157","Agricultural Use","1314","Insecticides - Biopesticides","1994","1994","t","1","A","Official figure","Official figure"
"RP","Pesticides Use","440","Lithuania","5157","Agricultural Use","1314","Insecticides - Biopesticides","1995","1995","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","440","Lithuania","5157","Agricultural Use","1314","Insecticides - Biopesticides","1996","1996","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","440","Lithuania","5157","Agricultural Use","1314","Insecticides - Biopesticides","1997","1997","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","440","Lithuania","5157","Agricultural Use","1314","Insecticides - Biopesticides","2000","2000","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","440","Lithuania","5157","Agricultural Use","1314","Insecticides - Biopesticides","2001","2001","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","440","Lithuania","5157","Agricultural Use","1314","Insecticides - Biopesticides","2007","2007","t","0.3","A","Official figure","Official figure"
"RP","Pesticides Use","440","Lithuania","5157","Agricultural Use","1314","Insecticides - Biopesticides","2008","2008","t","0.3","A","Official figure","Official figure"
"RP","Pesticides Use","440","Lithuania","5157","Agricultural Use","1314","Insecticides - Biopesticides","2009","2009","t","0.5","A","Official figure","Official figure"
"RP","Pesticides Use","440","Lithuania","5157","Agricultural Use","1314","Insecticides - Biopesticides","2010","2010","t","0.43","A","Official figure","Official figure"
"RP","Pesticides Use","440","Lithuania","5157","Agricultural Use","1314","Insecticides - Biopesticides","2011","2011","t","0.03","A","Official figure","Official figure"
"RP","Pesticides Use","440","Lithuania","5157","Agricultural Use","1314","Insecticides - Biopesticides","2014","2014","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","440","Lithuania","5157","Agricultural Use","1314","Insecticides - Biopesticides","2015","2015","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","440","Lithuania","5157","Agricultural Use","1314","Insecticides - Biopesticides","2016","2016","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","440","Lithuania","5157","Agricultural Use","1314","Insecticides - Biopesticides","2017","2017","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","440","Lithuania","5157","Agricultural Use","1314","Insecticides - Biopesticides","2018","2018","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","442","Luxembourg","5157","Agricultural Use","1314","Insecticides - Biopesticides","2015","2015","t","0.04","A","Official figure","Official figure"
"RP","Pesticides Use","442","Luxembourg","5157","Agricultural Use","1314","Insecticides - Biopesticides","2016","2016","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","442","Luxembourg","5157","Agricultural Use","1314","Insecticides - Biopesticides","2017","2017","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","442","Luxembourg","5157","Agricultural Use","1314","Insecticides - Biopesticides","2018","2018","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","442","Luxembourg","5157","Agricultural Use","1314","Insecticides - Biopesticides","2019","2019","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","442","Luxembourg","5157","Agricultural Use","1314","Insecticides - Biopesticides","2020","2020","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","450","Madagascar","5157","Agricultural Use","1314","Insecticides - Biopesticides","2011","2011","t","0.23","A","Official figure","Official figure"
"RP","Pesticides Use","450","Madagascar","5157","Agricultural Use","1314","Insecticides - Biopesticides","2012","2012","t","0.01","A","Official figure","Official figure"
"RP","Pesticides Use","450","Madagascar","5157","Agricultural Use","1314","Insecticides - Biopesticides","2013","2013","t","0.04","A","Official figure","Official figure"
"RP","Pesticides Use","450","Madagascar","5157","Agricultural Use","1314","Insecticides - Biopesticides","2014","2014","t","0.02","A","Official figure","Official figure"
"RP","Pesticides Use","450","Madagascar","5157","Agricultural Use","1314","Insecticides - Biopesticides","2015","2015","t","0.03","A","Official figure","Official figure"
"RP","Pesticides Use","450","Madagascar","5157","Agricultural Use","1314","Insecticides - Biopesticides","2016","2016","t","0.12","A","Official figure","Official figure"
"RP","Pesticides Use","450","Madagascar","5157","Agricultural Use","1314","Insecticides - Biopesticides","2017","2017","t","0.41","A","Official figure","Official figure"
"RP","Pesticides Use","450","Madagascar","5157","Agricultural Use","1314","Insecticides - Biopesticides","2018","2018","t","0.11","A","Official figure","Official figure"
"RP","Pesticides Use","450","Madagascar","5157","Agricultural Use","1314","Insecticides - Biopesticides","2019","2019","t","0.53","A","Official figure","Official figure"
"RP","Pesticides Use","450","Madagascar","5157","Agricultural Use","1314","Insecticides - Biopesticides","2020","2020","t","0.05","A","Official figure","Official figure"
"RP","Pesticides Use","450","Madagascar","5157","Agricultural Use","1314","Insecticides - Biopesticides","2021","2021","t","0.08","A","Official figure","Official figure"
"RP","Pesticides Use","450","Madagascar","5157","Agricultural Use","1314","Insecticides - Biopesticides","2022","2022","t","0.03","A","Official figure","Official figure"
"RP","Pesticides Use","454","Malawi","5157","Agricultural Use","1314","Insecticides - Biopesticides","2006","2006","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","454","Malawi","5157","Agricultural Use","1314","Insecticides - Biopesticides","2007","2007","t","0.01","A","Official figure","Official figure"
"RP","Pesticides Use","454","Malawi","5157","Agricultural Use","1314","Insecticides - Biopesticides","2008","2008","t","2","A","Official figure","Official figure"
"RP","Pesticides Use","454","Malawi","5157","Agricultural Use","1314","Insecticides - Biopesticides","2014","2014","t","5.13","A","Official figure","Official figure"
"RP","Pesticides Use","454","Malawi","5157","Agricultural Use","1314","Insecticides - Biopesticides","2020","2020","t","121","A","Official figure","Official figure"
"RP","Pesticides Use","454","Malawi","5157","Agricultural Use","1314","Insecticides - Biopesticides","2021","2021","t","216","A","Official figure","Official figure"
"RP","Pesticides Use","454","Malawi","5157","Agricultural Use","1314","Insecticides - Biopesticides","2022","2022","t","11.7","A","Official figure","Official figure"
"RP","Pesticides Use","454","Malawi","5157","Agricultural Use","1308","Herbicides - Biopesticides","2020","2020","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","454","Malawi","5157","Agricultural Use","1308","Herbicides - Biopesticides","2021","2021","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","454","Malawi","5157","Agricultural Use","1308","Herbicides - Biopesticides","2022","2022","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","454","Malawi","5157","Agricultural Use","1338","Fung & Bact - Biopesticides","2020","2020","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","454","Malawi","5157","Agricultural Use","1338","Fung & Bact - Biopesticides","2021","2021","t","0.12","A","Official figure","Official figure"
"RP","Pesticides Use","454","Malawi","5157","Agricultural Use","1338","Fung & Bact - Biopesticides","2022","2022","t","0.18","A","Official figure","Official figure"
"RP","Pesticides Use","458","Malaysia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2022","2022","t","53.63","A","Official figure","Official figure"
"RP","Pesticides Use","466","Mali","5157","Agricultural Use","1314","Insecticides - Biopesticides","2007","2007","t","13.5","I","Imputed value","Imputed value"
"RP","Pesticides Use","466","Mali","5157","Agricultural Use","1314","Insecticides - Biopesticides","2010","2010","t","0.02","I","Imputed value","Imputed value"
"RP","Pesticides Use","466","Mali","5157","Agricultural Use","1314","Insecticides - Biopesticides","2011","2011","t","0.01","I","Imputed value","Imputed value"
"RP","Pesticides Use","470","Malta","5157","Agricultural Use","1314","Insecticides - Biopesticides","1994","1994","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","470","Malta","5157","Agricultural Use","1314","Insecticides - Biopesticides","1995","1995","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","470","Malta","5157","Agricultural Use","1314","Insecticides - Biopesticides","1996","1996","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","470","Malta","5157","Agricultural Use","1314","Insecticides - Biopesticides","1997","1997","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","470","Malta","5157","Agricultural Use","1314","Insecticides - Biopesticides","1998","1998","t","0.03","A","Official figure","Official figure"
"RP","Pesticides Use","470","Malta","5157","Agricultural Use","1314","Insecticides - Biopesticides","2000","2000","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","470","Malta","5157","Agricultural Use","1314","Insecticides - Biopesticides","2001","2001","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","470","Malta","5157","Agricultural Use","1314","Insecticides - Biopesticides","2007","2007","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","470","Malta","5157","Agricultural Use","1314","Insecticides - Biopesticides","2014","2014","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1314","Insecticides - Biopesticides","1994","1994","t","1","A","Official figure","Official figure"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1314","Insecticides - Biopesticides","1995","1995","t","0.01","A","Official figure","Official figure"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1314","Insecticides - Biopesticides","2015","2015","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1314","Insecticides - Biopesticides","2016","2016","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1314","Insecticides - Biopesticides","2017","2017","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1314","Insecticides - Biopesticides","1990","1990","t","5","A","Official figure","Official figure"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1314","Insecticides - Biopesticides","1991","1991","t","1","A","Official figure","Official figure"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1314","Insecticides - Biopesticides","1992","1992","t","1","A","Official figure","Official figure"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1314","Insecticides - Biopesticides","1993","1993","t","2","A","Official figure","Official figure"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1314","Insecticides - Biopesticides","1994","1994","t","1","A","Official figure","Official figure"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1314","Insecticides - Biopesticides","1995","1995","t","2","A","Official figure","Official figure"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1314","Insecticides - Biopesticides","1996","1996","t","5","A","Official figure","Official figure"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1314","Insecticides - Biopesticides","1997","1997","t","6","A","Official figure","Official figure"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1314","Insecticides - Biopesticides","2008","2008","t","0","I","Imputed value","Imputed value"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1314","Insecticides - Biopesticides","2009","2009","t","1.44","A","Official figure","Official figure"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1314","Insecticides - Biopesticides","2010","2010","t","2.81","A","Official figure","Official figure"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1314","Insecticides - Biopesticides","2011","2011","t","4.81","A","Official figure","Official figure"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1314","Insecticides - Biopesticides","2012","2012","t","2.89","A","Official figure","Official figure"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1314","Insecticides - Biopesticides","2014","2014","t","4.3","A","Official figure","Official figure"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1314","Insecticides - Biopesticides","2015","2015","t","10.37","A","Official figure","Official figure"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1314","Insecticides - Biopesticides","2016","2016","t","11","A","Official figure","Official figure"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1314","Insecticides - Biopesticides","2017","2017","t","16","A","Official figure","Official figure"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1314","Insecticides - Biopesticides","2018","2018","t","32","A","Official figure","Official figure"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1314","Insecticides - Biopesticides","2019","2019","t","36.31","A","Official figure","Official figure"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1314","Insecticides - Biopesticides","2020","2020","t","1.08","A","Official figure","Official figure"
"RP","Pesticides Use","524","Nepal","5157","Agricultural Use","1314","Insecticides - Biopesticides","2004","2004","t","0.02","A","Official figure","Official figure"
"RP","Pesticides Use","524","Nepal","5157","Agricultural Use","1314","Insecticides - Biopesticides","2005","2005","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","524","Nepal","5157","Agricultural Use","1314","Insecticides - Biopesticides","2006","2006","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","524","Nepal","5157","Agricultural Use","1314","Insecticides - Biopesticides","2007","2007","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","524","Nepal","5157","Agricultural Use","1314","Insecticides - Biopesticides","2014","2014","t","0.05","A","Official figure","Official figure"
"RP","Pesticides Use","524","Nepal","5157","Agricultural Use","1314","Insecticides - Biopesticides","2015","2015","t","0.06","A","Official figure","Official figure"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1314","Insecticides - Biopesticides","2000","2000","t","1.06","A","Official figure","Official figure"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1314","Insecticides - Biopesticides","2001","2001","t","1.33","A","Official figure","Official figure"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1314","Insecticides - Biopesticides","2002","2002","t","11.42","A","Official figure","Official figure"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1314","Insecticides - Biopesticides","2003","2003","t","10.41","A","Official figure","Official figure"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1314","Insecticides - Biopesticides","2004","2004","t","10.06","A","Official figure","Official figure"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1314","Insecticides - Biopesticides","2005","2005","t","7.13","A","Official figure","Official figure"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1314","Insecticides - Biopesticides","2006","2006","t","4.66","A","Official figure","Official figure"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1314","Insecticides - Biopesticides","2007","2007","t","2.51","A","Official figure","Official figure"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1314","Insecticides - Biopesticides","2008","2008","t","2.81","A","Official figure","Official figure"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1314","Insecticides - Biopesticides","2009","2009","t","3","A","Official figure","Official figure"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1314","Insecticides - Biopesticides","2010","2010","t","5","A","Official figure","Official figure"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1314","Insecticides - Biopesticides","2017","2017","t","178.1","A","Official figure","Official figure"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1314","Insecticides - Biopesticides","2018","2018","t","36","A","Official figure","Official figure"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1314","Insecticides - Biopesticides","2019","2019","t","30","A","Official figure","Official figure"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1314","Insecticides - Biopesticides","2020","2020","t","14","A","Official figure","Official figure"
"RP","Pesticides Use","540","New Caledonia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2021","2021","t","0.11","A","Official figure","Official figure"
"RP","Pesticides Use","540","New Caledonia","5157","Agricultural Use","1314","Insecticides - Biopesticides","2022","2022","t","0.08","A","Official figure","Official figure"
"RP","Pesticides Use","554","New Zealand","5157","Agricultural Use","1314","Insecticides - Biopesticides","1994","1994","t","4","A","Official figure","Official figure"
"RP","Pesticides Use","554","New Zealand","5157","Agricultural Use","1314","Insecticides - Biopesticides","1995","1995","t","4","A","Official figure","Official figure"
"RP","Pesticides Use","554","New Zealand","5157","Agricultural Use","1314","Insecticides - Biopesticides","1996","1996","t","2","A","Official figure","Official figure"
"RP","Pesticides Use","554","New Zealand","5157","Agricultural Use","1314","Insecticides - Biopesticides","1998","1998","t","8","A","Official figure","Official figure"
"RP","Pesticides Use","554","New Zealand","5157","Agricultural Use","1314","Insecticides - Biopesticides","1999","1999","t","6","A","Official figure","Official figure"
"RP","Pesticides Use","554","New Zealand","5157","Agricultural Use","1314","Insecticides - Biopesticides","2000","2000","t","9","A","Official figure","Official figure"
"RP","Pesticides Use","554","New Zealand","5157","Agricultural Use","1314","Insecticides - Biopesticides","2001","2001","t","9","A","Official figure","Official figure"
"RP","Pesticides Use","558","Nicaragua","5157","Agricultural Use","1314","Insecticides - Biopesticides","1998","1998","t","42","A","Official figure","Official figure"
"RP","Pesticides Use","558","Nicaragua","5157","Agricultural Use","1314","Insecticides - Biopesticides","1999","1999","t","75","A","Official figure","Official figure"
"RP","Pesticides Use","558","Nicaragua","5157","Agricultural Use","1314","Insecticides - Biopesticides","2000","2000","t","55.31","A","Official figure","Official figure"
"RP","Pesticides Use","558","Nicaragua","5157","Agricultural Use","1314","Insecticides - Biopesticides","2001","2001","t","78","A","Official figure","Official figure"
"RP","Pesticides Use","558","Nicaragua","5157","Agricultural Use","1314","Insecticides - Biopesticides","2002","2002","t","36.73","I","Imputed value","Imputed value"
"RP","Pesticides Use","558","Nicaragua","5157","Agricultural Use","1314","Insecticides - Biopesticides","2003","2003","t","5.63","I","Imputed value","Imputed value"
"RP","Pesticides Use","558","Nicaragua","5157","Agricultural Use","1314","Insecticides - Biopesticides","2004","2004","t","85.55","I","Imputed value","Imputed value"
"RP","Pesticides Use","558","Nicaragua","5157","Agricultural Use","1314","Insecticides - Biopesticides","2005","2005","t","24.23","I","Imputed value","Imputed value"
"RP","Pesticides Use","558","Nicaragua","5157","Agricultural Use","1314","Insecticides - Biopesticides","2006","2006","t","43.06","I","Imputed value","Imputed value"
"RP","Pesticides Use","558","Nicaragua","5157","Agricultural Use","1314","Insecticides - Biopesticides","2007","2007","t","45.63","I","Imputed value","Imputed value"
"RP","Pesticides Use","558","Nicaragua","5157","Agricultural Use","1314","Insecticides - Biopesticides","2008","2008","t","57.8","I","Imputed value","Imputed value"
"RP","Pesticides Use","558","Nicaragua","5157","Agricultural Use","1314","Insecticides - Biopesticides","2009","2009","t","94.46","I","Imputed value","Imputed value"
"RP","Pesticides Use","558","Nicaragua","5157","Agricultural Use","1314","Insecticides - Biopesticides","2010","2010","t","24.5","A","Official figure","Official figure"
"RP","Pesticides Use","558","Nicaragua","5157","Agricultural Use","1314","Insecticides - Biopesticides","2011","2011","t","4.43","A","Official figure","Official figure"
"RP","Pesticides Use","558","Nicaragua","5157","Agricultural Use","1314","Insecticides - Biopesticides","2012","2012","t","3.26","A","Official figure","Official figure"
"RP","Pesticides Use","558","Nicaragua","5157","Agricultural Use","1314","Insecticides - Biopesticides","2017","2017","t","188.75","A","Official figure","Official figure"
"RP","Pesticides Use","558","Nicaragua","5157","Agricultural Use","1314","Insecticides - Biopesticides","2018","2018","t","127.53","A","Official figure","Official figure"
"RP","Pesticides Use","558","Nicaragua","5157","Agricultural Use","1314","Insecticides - Biopesticides","2019","2019","t","123.66","A","Official figure","Official figure"
"RP","Pesticides Use","558","Nicaragua","5157","Agricultural Use","1314","Insecticides - Biopesticides","2020","2020","t","220.04","A","Official figure","Official figure"
"RP","Pesticides Use","578","Norway","5157","Agricultural Use","1314","Insecticides - Biopesticides","1995","1995","t","0.04","A","Official figure","Official figure"
"RP","Pesticides Use","578","Norway","5157","Agricultural Use","1314","Insecticides - Biopesticides","1996","1996","t","0.1","A","Official figure","Official figure"
"RP","Pesticides Use","578","Norway","5157","Agricultural Use","1314","Insecticides - Biopesticides","1997","1997","t","0.02","A","Official figure","Official figure"
